x,y,z,class,sound_path,background_silence,birds,frogs,human_speech,insects,mammals,misc/uncertain,rain_(heavy),rain_(light),vehicles_(aircraft/cars),wind_(strong),wind_(light)
9.136354,4.238768,8.047154,6,D:\PhD-data\Duval-DryA\20210419T100000+1000_REC_99.0-103.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
7.674119,7.0944963,5.1187706,1,D:\PhD-data\Duval-DryA\20210419T100000+1000_REC_990.0-994.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
5.5104303,6.308631,6.1270356,4,D:\PhD-data\Duval-DryA\20210419T100000+1000_REC_994.5-999.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
5.2632284,6.5658774,6.3664436,4,D:\PhD-data\Duval-DryA\20210419T100000+1000_REC_999.0-1003.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
9.20231,4.164167,8.014629,6,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_0-4.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
3.462144,5.4249506,6.362023,4,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_1003.5-1008.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
3.4560294,5.416416,6.3570266,4,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_1008.0-1012.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
3.498131,5.5182276,6.3902273,4,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_1012.5-1017.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
3.4593108,5.4460425,6.3650765,4,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_1017.0-1021.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
5.165912,6.361871,6.1114674,4,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_1021.5-1026.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
4.6889935,6.8573313,6.0744205,4,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_1026.0-1030.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
9.191176,4.1702366,7.979846,6,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_103.5-108.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
7.192759,8.526365,5.0772347,1,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_1030.5-1035.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
4.143541,6.3183765,6.489345,4,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_1035.0-1039.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
3.633107,6.5019126,6.703586,4,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_1039.5-1044.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
7.7473674,7.4727483,4.8136716,1,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_1044.0-1048.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
3.0036893,6.8279824,6.9594784,4,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_1048.5-1053.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
9.888976,3.8358405,8.44793,6,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_1053.0-1057.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
9.730475,3.8227966,8.381924,6,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_1057.5-1062.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
9.366047,3.6771991,8.2033205,6,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_1062.0-1066.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
2.7580554,7.694088,6.450506,0,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_1066.5-1071.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
10.231806,3.8645337,8.568201,6,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_1071.0-1075.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
7.83136,7.6777463,4.5970845,1,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_1075.5-1080.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
9.091048,4.1358447,8.047757,6,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_108.0-112.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
10.235691,3.881114,8.557141,6,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_1080.0-1084.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
2.1149514,7.307808,7.5989966,0,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_1084.5-1089.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
5.1921344,9.01698,6.1342063,3,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_1089.0-1093.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
3.0380661,6.715453,6.9219403,4,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_1093.5-1098.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
0.48217747,7.1803975,6.8862047,0,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_1098.0-1102.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
0.4564896,7.2002544,6.888472,0,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_1102.5-1107.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
9.451337,3.6742656,8.266655,6,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_1107.0-1111.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
3.3344557,6.622088,6.8959713,4,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_1111.5-1116.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
7.713519,8.218137,4.775616,1,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_1116.0-1120.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
9.111953,4.126733,8.058907,6,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_112.5-117.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
4.519949,6.8683815,6.444448,4,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_1120.5-1125.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
4.4223437,6.7097483,6.3437715,4,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_1125.0-1129.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
3.2959194,6.7108407,6.9485216,4,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_1129.5-1134.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
3.16972,6.809084,7.097394,4,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_1134.0-1138.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
0.5907457,7.1642594,6.8058667,0,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_1138.5-1143.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
1.7520137,7.4062037,7.121745,0,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_1143.0-1147.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
3.8848662,7.292017,6.418942,0,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_1147.5-1152.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
2.4090457,7.146881,7.326735,0,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_1152.0-1156.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
2.4112175,7.5957923,6.9190407,0,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_1156.5-1161.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
2.718255,7.728322,6.5591936,0,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_1161.0-1165.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
-0.047249228,7.7550077,6.8013315,0,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_1165.5-1170.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
4.8526163,6.8207297,6.0132356,4,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_117.0-121.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
-0.33522442,7.6858716,6.735003,0,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_1170.0-1174.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
-0.3696674,7.7131615,6.7470484,0,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_1174.5-1179.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
2.0272765,7.700716,7.2422547,0,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_1179.0-1183.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
11.040301,8.022227,3.5479555,1,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_1183.5-1188.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
10.973211,8.011976,3.5291073,1,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_1188.0-1192.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
8.262204,8.5784445,4.2537165,1,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_1192.5-1197.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
4.6255264,6.270189,6.7018194,4,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_1197.0-1201.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
4.907121,6.7520638,6.0172,4,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_121.5-126.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
4.6766977,6.8561754,6.1054,4,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_126.0-130.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
11.040574,7.993425,3.529049,1,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_13.5-18.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
13.839834,11.295532,7.2842135,5,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_130.5-135.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
4.8073707,6.7927594,6.057585,4,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_135.0-139.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
1.8773122,7.6179533,7.186309,0,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_139.5-144.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
0.5843223,7.691017,6.9497504,0,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_144.0-148.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
0.5128286,7.5115323,6.860684,0,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_148.5-153.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
13.822321,11.279415,7.2868557,5,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_153.0-157.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
7.788885,7.6475797,4.6411967,1,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_157.5-162.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
7.8165116,7.6701465,4.5974274,1,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_162.0-166.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
7.400662,8.403638,4.863197,1,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_166.5-171.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
13.8484745,11.301365,7.288475,5,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_171.0-175.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
7.9053545,7.6495543,4.568661,1,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_175.5-180.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
9.436234,4.0831156,8.082302,6,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_18.0-22.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
9.208861,7.94758,4.1300654,1,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_180.0-184.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
5.923008,6.4920864,5.9074745,4,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_184.5-189.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
8.819692,7.5298204,4.333637,1,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_189.0-193.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
7.3809843,7.9921355,5.156753,1,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_193.5-198.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
4.91082,6.680967,6.039168,4,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_198.0-202.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
4.5806646,6.567256,6.189016,4,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_202.5-207.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
4.661966,6.5662513,6.1403894,4,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_207.0-211.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
4.63527,6.569038,6.160523,4,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_211.5-216.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
3.4519699,6.0082426,6.836444,4,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_216.0-220.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
11.136254,7.980968,3.5194387,1,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_22.5-27.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
7.298565,7.506044,5.219929,1,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_220.5-225.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
8.094749,9.4979105,9.516736,0,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_225.0-229.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
7.2451744,7.468262,5.2463417,1,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_229.5-234.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
4.253669,6.2549143,6.3856535,4,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_234.0-238.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
4.88693,6.555928,6.067576,4,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_238.5-243.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
5.6334157,6.7594395,6.291718,4,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_243.0-247.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
4.1692944,6.2791247,6.3419313,4,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_247.5-252.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
5.4575453,6.332845,6.2323422,4,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_252.0-256.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
5.541607,6.664099,6.237058,4,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_256.5-261.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
4.133783,6.3122425,6.3876023,4,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_261.0-265.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
3.6313367,6.169468,6.972436,4,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_265.5-270.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
10.140338,3.70275,8.654437,6,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_27.0-31.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
3.7504544,5.892945,6.4272847,4,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_270.0-274.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
5.6168118,6.782121,6.303194,4,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_274.5-279.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
9.282605,7.764032,4.1198187,1,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_279.0-283.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
9.159912,7.7479687,4.187834,1,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_283.5-288.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
3.95215,6.1289225,6.1482434,4,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_288.0-292.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
3.8310697,6.05713,6.270141,4,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_292.5-297.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
3.8564434,6.090987,6.2297263,4,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_297.0-301.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
5.2454653,6.4264526,6.215237,4,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_301.5-306.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
5.5764356,6.4572463,6.2054124,4,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_306.0-310.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
9.945089,2.8487446,8.745192,6,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_31.5-36.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
5.8594656,6.636248,6.092561,4,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_310.5-315.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
5.808007,6.677921,6.2553887,4,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_315.0-319.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
12.889507,10.047805,8.506374,5,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_319.5-324.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
9.099094,7.9743977,4.1643763,1,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_324.0-328.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
3.2176638,6.2923284,7.0909114,4,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_328.5-333.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
9.682854,3.4984558,8.43948,6,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_333.0-337.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
9.776168,3.0251243,8.61635,6,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_337.5-342.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
9.994751,3.2610278,8.702182,6,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_342.0-346.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
9.952475,2.8052123,8.75724,6,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_346.5-351.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
9.882359,2.7562134,8.727772,6,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_351.0-355.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
9.862552,2.7234192,8.720532,6,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_355.5-360.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
10.1668005,3.8346767,8.59106,6,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_36.0-40.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
9.8496275,2.906961,8.696104,6,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_360.0-364.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
9.824154,3.0062745,8.643838,6,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_364.5-369.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
9.957731,3.1068902,8.702883,6,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_369.0-373.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
10.011222,3.3536537,8.677062,6,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_373.5-378.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
9.950236,3.2502344,8.668777,6,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_378.0-382.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
10.247386,3.8870406,8.554086,6,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_382.5-387.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
9.779424,3.857686,8.408833,6,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_387.0-391.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
9.1323595,4.1819415,8.039279,6,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_391.5-396.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
9.871038,3.8577263,8.440049,6,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_396.0-400.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
4.7255907,6.219321,6.329183,4,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_4.5-9.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
9.850414,2.9759066,8.672005,6,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_40.5-45.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
9.136535,4.178151,8.035351,6,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_400.5-405.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
6.27851,8.540838,10.313568,0,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_405.0-409.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
3.888981,6.1530514,6.8435245,4,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_409.5-414.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
9.120792,4.210808,8.0280075,6,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_414.0-418.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
8.842561,7.5605493,4.3274546,1,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_418.5-423.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
11.0936575,7.9682612,3.5102956,1,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_423.0-427.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
8.608081,7.2531786,4.4888115,1,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_427.5-432.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
7.937285,6.9799614,4.9487295,1,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_432.0-436.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
8.06058,6.9860325,4.862669,1,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_436.5-441.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
8.872283,7.4680223,4.3091264,1,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_441.0-445.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
8.519286,7.1932545,4.5489283,1,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_445.5-450.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
9.792986,3.1788092,8.565723,6,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_45.0-49.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
10.188877,9.814702,9.549585,5,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_450.0-454.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
7.7050767,7.057544,5.1032643,1,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_454.5-459.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
5.2420497,6.222753,6.264452,4,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_459.0-463.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
5.7402673,6.3761687,5.978741,4,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_463.5-468.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
5.4159594,6.2573752,6.1617603,4,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_468.0-472.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
5.8448052,6.531871,5.9950576,4,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_472.5-477.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
4.410616,5.82377,6.277285,4,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_477.0-481.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
5.0668216,6.213484,6.3635,4,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_481.5-486.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
5.5660295,6.508138,6.113091,4,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_486.0-490.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
9.3526,3.2330432,8.383047,6,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_49.5-54.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
8.941549,7.684164,4.2631054,1,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_490.5-495.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
4.865188,6.256899,6.6234183,4,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_495.0-499.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
3.8258603,6.1745596,6.9564857,4,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_499.5-504.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
8.303445,8.437425,4.32905,1,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_504.0-508.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
7.970915,8.158558,4.7347403,1,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_508.5-513.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
9.461595,8.487523,5.569548,1,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_513.0-517.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
7.923348,8.037053,4.859678,1,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_517.5-522.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
5.61397,6.7395043,6.2907796,4,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_522.0-526.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
5.7697487,6.574739,6.066709,4,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_526.5-531.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
3.8168232,5.780281,6.480077,4,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_531.0-535.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
3.8474324,6.046436,6.310053,4,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_535.5-540.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
9.615379,3.629494,8.371763,6,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_54.0-58.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
4.6604853,8.898713,9.825543,0,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_540.0-544.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
3.525427,5.9937563,6.6665726,4,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_544.5-549.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
3.7723017,6.3523793,6.7699656,4,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_549.0-553.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
2.0439749,7.3301816,7.3446574,0,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_553.5-558.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
5.371947,6.7290187,6.032523,4,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_558.0-562.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
8.332313,8.382765,4.3422213,1,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_562.5-567.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
7.499026,7.428783,5.1145444,1,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_567.0-571.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
5.328558,6.6687145,6.074407,4,D:\PhD-data\Duval-DryA\20210419T120000+1000_REC_571.5-576.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
